date_period,orig_country,orig_lang,dest_country,num_results
2012,fr,fr,Niger,8350
2012,fr,fr,Nigeria,30800
2012,fr,fr,Rwanda,5020
2012,fr,fr,Sudan,5580
2012,fr,fr,Senegal,19200
2012,fr,fr,Sierra Leone,2400
2012,fr,fr,Somalia,2660
2012,fr,fr,Chad,2530
2012,fr,fr,Togo,4100
2012,fr,fr,Tanzania,1190
2012,fr,fr,Uganda,1230
2012,fr,fr,South Africa,17900
2012,fr,fr,Democratic Republic of the Congo,1940
2012,fr,fr,Zambia,2830
2012,fr,fr,Zimbabwe,7800
2012,fr,fr,Afghanistan,69800
2012,fr,fr,Bangladesh,9450
2012,fr,fr,Bhutan,84
2012,fr,fr,India,20200
2012,fr,fr,Sri Lanka,13900
2012,fr,fr,Nepal,5870
2012,fr,fr,Pakistan,60600
2012,fr,fr,Canada,125000
2012,fr,fr,United States,80845
2012,fr,fr,United Arab Emirates,2430
2012,fr,fr,Algeria,25400
2012,fr,fr,Egypt,12500
2012,fr,fr,Iran,11900
2012,fr,fr,Iraq,24200
2012,fr,fr,Israel,86900
2012,fr,fr,Jordan,2810
2012,fr,fr,Kuwait,1610
2012,fr,fr,Lebanon,8870
2012,fr,fr,Libya,12300
2012,fr,fr,Morocco,21500
2012,fr,fr,Oman,8930
2012,fr,fr,Qatar,22500
2012,fr,fr,Saudi Arabia,5990
2012,fr,fr,Syria,19700
2012,fr,fr,Tunisia,19300
2012,fr,fr,West Bank,6203
2012,fr,fr,Yemen,15200
2012,fr,fr,Argentina,14600
2012,fr,fr,Bolivia,850
2012,fr,fr,Brazil,13500
2012,fr,fr,Chile,11900
2012,fr,fr,Colombia,4880
2012,fr,fr,Costa Rica,10700
2012,fr,fr,Cuba,64700
2012,fr,fr,Dominican Republic,864
2012,fr,fr,Ecuador,1230
2012,fr,fr,Guatemala,11200
2012,fr,fr,Honduras,9570
2012,fr,fr,Haiti,15400
2012,fr,fr,Jamaica,378
2012,fr,fr,Mexico,9390
2012,fr,fr,Nicaragua,7460
2012,fr,fr,Panama,15300
2012,fr,fr,Peru,2150
2012,fr,fr,Puerto Rico,10500
2012,fr,fr,Paraguay,9050
2012,fr,fr,El Salvador,19000
2012,fr,fr,Uruguay,16300
2012,fr,fr,Venezuela,49300
2012,fr,fr,Albania,263
2012,fr,fr,Armenia,710
2012,fr,fr,Austria,6100
2012,fr,fr,Azerbaijan,1310
2012,fr,fr,Belgium,23500
2012,fr,fr,Bulgaria,2310
2012,fr,fr,Bosnia and Herzegovina,272
2012,fr,fr,Belarus,691
2012,fr,fr,Switzerland,47700
2012,fr,fr,Czech Republic,3810
2012,fr,fr,Germany,42000
2012,fr,fr,Denmark,7870
2012,fr,fr,Spain,30300
2012,fr,fr,Estonia,896
2012,fr,fr,Finland,3410
2012,fr,fr,France,281000
2012,fr,fr,United Kingdom,15700
2012,fr,fr,Georgia,4210
2012,fr,fr,Greece,18300
2012,fr,fr,Greenland,308
2012,fr,fr,Croatia,2480
2012,fr,fr,Hungary,3890
2012,fr,fr,Ireland,9390
2012,fr,fr,Italy,33500
2012,fr,fr,Kazakhstan,7470
2012,fr,fr,Kyrgyzstan,134
2012,fr,fr,Lithuania,1080
2012,fr,fr,Macedonia,792
2012,fr,fr,Netherlands,10700
2012,fr,fr,Norway,4920
2012,fr,fr,Poland,7750
2012,fr,fr,Portugal,60800
2012,fr,fr,Romania,4110
2012,fr,fr,Russia,37200
2012,fr,fr,Serbia,6760
2012,fr,fr,Slovakia,2170
2012,fr,fr,Slovenia,1920
2012,fr,fr,Sweden,8200
2012,fr,fr,Tajikistan,220
2012,fr,fr,Turkmenistan,1840
2012,fr,fr,Turkey,11900
2012,fr,fr,Ukraine,20500
2012,fr,fr,Uzbekistan,293
2012,fr,fr,Australia,15900
2012,fr,fr,China,39000
2012,fr,fr,Hong Kong,46600
2012,fr,fr,Indonesia,3420
2012,fr,fr,Japan,35700
2012,fr,fr,Cambodia,1360
2012,fr,fr,South Korea,7860
2012,fr,fr,Laos,3950
2012,fr,fr,Macau,1110
2012,fr,fr,Myanmar,9280
2012,fr,fr,Mongolia,369
2012,fr,fr,Malaysia,3440
2012,fr,fr,New Zealand,5150
2012,fr,fr,Philippines,21400
2012,fr,fr,Papua New Guinea,181
2012,fr,fr,North Korea,5100
2012,fr,fr,Singapore,3870
2012,fr,fr,Thailand,4050
2012,fr,fr,Vietnam,59000
2012,fr,fr,Taiwan,35700
2012,fr,fr,French Guiana,357
2012,fr,fr,South Sudan,292
2012,cn,zh-zh-TW,Angola,1030
2012,cn,zh-zh-TW,Burundi,107
2012,cn,zh-zh-TW,Benin,448
2012,cn,zh-zh-TW,Burkina Faso,597
2012,cn,zh-zh-TW,Botswana,290
2012,cn,zh-zh-TW,Central African Republic,3160
2012,cn,zh-zh-TW,Cote d'Ivoire,1330
2012,cn,zh-zh-TW,Cameroon,730
2012,cn,zh-zh-TW,Republic of the Congo,126
2012,cn,zh-zh-TW,Eritrea,95
2012,cn,zh-zh-TW,Ethiopia,971
2012,cn,zh-zh-TW,Gabon,178
2012,cn,zh-zh-TW,Ghana,9350
2012,cn,zh-zh-TW,Guinea,1810
2012,cn,zh-zh-TW,Gambia,110
2012,cn,zh-zh-TW,Guinea-Bissau,1080
2012,cn,zh-zh-TW,Kenya,1490
2012,cn,zh-zh-TW,Liberia,261
2012,cn,zh-zh-TW,Lesotho,46
2012,cn,zh-zh-TW,Madagascar,366
2012,cn,zh-zh-TW,Mali,5100
2012,cn,zh-zh-TW,Mozambique,340
2012,cn,zh-zh-TW,Mauritania,340
2012,cn,zh-zh-TW,Mauritius,335
2012,cn,zh-zh-TW,Malawi,902
2012,cn,zh-zh-TW,Namibia,311
2012,cn,zh-zh-TW,Niger,598
2012,cn,zh-zh-TW,Nigeria,3200
2012,cn,zh-zh-TW,Rwanda,182
2012,cn,zh-zh-TW,Sudan,3670
2012,cn,zh-zh-TW,Senegal,825
2012,cn,zh-zh-TW,Sierra Leone,207
2012,cn,zh-zh-TW,Somalia,1510
2012,cn,zh-zh-TW,Chad,175
2012,cn,zh-zh-TW,Togo,24900
2012,cn,zh-zh-TW,Tanzania,818
2012,cn,zh-zh-TW,Uganda,485
2012,cn,zh-zh-TW,South Africa,10900
2012,cn,zh-zh-TW,Democratic Republic of the Congo,76
2012,cn,zh-zh-TW,Zambia,545
2012,cn,zh-zh-TW,Zimbabwe,733
2012,cn,zh-zh-TW,Afghanistan,6310
2012,cn,zh-zh-TW,Bangladesh,1230
2012,cn,zh-zh-TW,Bhutan,38200
2012,cn,zh-zh-TW,India,29300
2012,cn,zh-zh-TW,Sri Lanka,1790
2012,cn,zh-zh-TW,Nepal,1420
2012,cn,zh-zh-TW,Pakistan,5290
2012,cn,zh-zh-TW,Canada,28600
2012,cn,zh-zh-TW,United States,109000
2012,cn,zh-zh-TW,United Arab Emirates,3040
2012,cn,zh-zh-TW,Algeria,1390
2012,cn,zh-zh-TW,Egypt,5570
2012,cn,zh-zh-TW,Iran,13300
2012,cn,zh-zh-TW,Iraq,5300
2012,cn,zh-zh-TW,Israel,7250
2012,cn,zh-zh-TW,Jordan,1720
2012,cn,zh-zh-TW,Kuwait,1670
2012,cn,zh-zh-TW,Lebanon,1590
2012,cn,zh-zh-TW,Libya,4180
2012,cn,zh-zh-TW,Morocco,1090
2012,cn,zh-zh-TW,Oman,2900
2012,cn,zh-zh-TW,Qatar,3510
2012,cn,zh-zh-TW,Saudi Arabia,3860
2012,cn,zh-zh-TW,Syria,10800
2012,cn,zh-zh-TW,Tunisia,904
2012,cn,zh-zh-TW,West Bank,230
2012,cn,zh-zh-TW,Yemen,1670
2012,cn,zh-zh-TW,Argentina,8930
2012,cn,zh-zh-TW,Bolivia,572
2012,cn,zh-zh-TW,Brazil,25600
2012,cn,zh-zh-TW,Chile,3650
2012,cn,zh-zh-TW,Colombia,7310
2012,cn,zh-zh-TW,Costa Rica,436
2012,cn,zh-zh-TW,Cuba,2950
2012,cn,zh-zh-TW,Dominican Republic,83
2012,cn,zh-zh-TW,Ecuador,966
2012,cn,zh-zh-TW,Guatemala,283
2012,cn,zh-zh-TW,Honduras,240
2012,cn,zh-zh-TW,Haiti,1050
2012,cn,zh-zh-TW,Jamaica,509
2012,cn,zh-zh-TW,Mexico,8650
2012,cn,zh-zh-TW,Nicaragua,498
2012,cn,zh-zh-TW,Panama,1940
2012,cn,zh-zh-TW,Peru,1640
2012,cn,zh-zh-TW,Puerto Rico,390
2012,cn,zh-zh-TW,Paraguay,519
2012,cn,zh-zh-TW,El Salvador,362
2012,cn,zh-zh-TW,Uruguay,1790
2012,cn,zh-zh-TW,Venezuela,1950
2012,cn,zh-zh-TW,Albania,365
2012,cn,zh-zh-TW,Armenia,589
2012,cn,zh-zh-TW,Austria,4640
2012,cn,zh-zh-TW,Azerbaijan,805
2012,cn,zh-zh-TW,Belgium,5020
2012,cn,zh-zh-TW,Bulgaria,1260
2012,cn,zh-zh-TW,Bosnia and Herzegovina,399
2012,cn,zh-zh-TW,Belarus,1550
2012,cn,zh-zh-TW,Switzerland,13100
2012,cn,zh-zh-TW,Czech Republic,165
2012,cn,zh-zh-TW,Germany,63400
2012,cn,zh-zh-TW,Denmark,6010
2012,cn,zh-zh-TW,Spain,36200
2012,cn,zh-zh-TW,Estonia,395
2012,cn,zh-zh-TW,Finland,4120
2012,cn,zh-zh-TW,France,50200
2012,cn,zh-zh-TW,United Kingdom,68200
2012,cn,zh-zh-TW,Georgia,721
2012,cn,zh-zh-TW,Greece,16000
2012,cn,zh-zh-TW,Greenland,194
2012,cn,zh-zh-TW,Croatia,1760
2012,cn,zh-zh-TW,Hungary,3030
2012,cn,zh-zh-TW,Ireland,6480
2012,cn,zh-zh-TW,Italy,33000
2012,cn,zh-zh-TW,Kazakhstan,2830
2012,cn,zh-zh-TW,Kyrgyzstan,1060
2012,cn,zh-zh-TW,Lithuania,462
2012,cn,zh-zh-TW,Macedonia,329
2012,cn,zh-zh-TW,Netherlands,16100
2012,cn,zh-zh-TW,Norway,4080
2012,cn,zh-zh-TW,Poland,4750
2012,cn,zh-zh-TW,Portugal,10400
2012,cn,zh-zh-TW,Romania,1910
2012,cn,zh-zh-TW,Russia,34200
2012,cn,zh-zh-TW,Serbia,2740
2012,cn,zh-zh-TW,Slovakia,852
2012,cn,zh-zh-TW,Slovenia,869
2012,cn,zh-zh-TW,Sweden,8410
2012,cn,zh-zh-TW,Tajikistan,918
2012,cn,zh-zh-TW,Turkmenistan,509
2012,cn,zh-zh-TW,Turkey,9380
2012,cn,zh-zh-TW,Ukraine,3520
2012,cn,zh-zh-TW,Uzbekistan,1370
2012,cn,zh-zh-TW,Australia,28200
2012,cn,zh-zh-TW,China,472000
2012,cn,zh-zh-TW,Hong Kong,114000
2012,cn,zh-zh-TW,Indonesia,5910
2012,cn,zh-zh-TW,Japan,118000
2012,cn,zh-zh-TW,Cambodia,3230
2012,cn,zh-zh-TW,South Korea,57100
2012,cn,zh-zh-TW,Laos,1610
2012,cn,zh-zh-TW,Macau,18300
2012,cn,zh-zh-TW,Myanmar,6060
2012,cn,zh-zh-TW,Mongolia,4960
2012,cn,zh-zh-TW,Malaysia,14400
2012,cn,zh-zh-TW,New Zealand,6480
