date_period,orig_country,orig_lang,dest_country,num_results
2007,kr,ko,Angola,13900
2007,kr,ko,Burundi,1500
2007,kr,ko,Benin,199
2007,kr,ko,Burkina Faso,526
2007,kr,ko,Botswana,2720
2007,kr,ko,Central African Republic,667
2007,kr,ko,Cote d'Ivoire,6850
2007,kr,ko,Cameroon,9060
2007,kr,ko,Republic of the Congo,964
2007,kr,ko,Eritrea,161
2007,kr,ko,Ethiopia,4220
2007,kr,ko,Gabon,1050
2007,kr,ko,Ghana,31900
2007,kr,ko,Guinea,1280
2007,kr,ko,Gambia,1700
2007,kr,ko,Guinea-Bissau,51
2007,kr,ko,Kenya,20800
2007,kr,ko,Liberia,870
2007,kr,ko,Lesotho,108
2007,kr,ko,Madagascar,909
2007,kr,ko,Mali,4800
2007,kr,ko,Mozambique,3540
2007,kr,ko,Mauritania,136
2007,kr,ko,Mauritius,209
2007,kr,ko,Malawi,5720
2007,kr,ko,Namibia,640
2007,kr,ko,Niger,1450
2007,kr,ko,Nigeria,44000
2007,kr,ko,Rwanda,1450
2007,kr,ko,Sudan,0
2007,kr,ko,Senegal,11700
2007,kr,ko,Sierra Leone,560
2007,kr,ko,Somalia,9880
2007,kr,ko,Chad,1020
2007,kr,ko,Togo,5000
2007,kr,ko,Tanzania,9280
2007,kr,ko,Uganda,2150
2007,kr,ko,South Africa,27000
2007,kr,ko,Democratic Republic of the Congo,587
2007,kr,ko,Zambia,5290
2007,kr,ko,Zimbabwe,8790
2007,kr,ko,Afghanistan,26300
2007,kr,ko,Bangladesh,15300
2007,kr,ko,Bhutan,0
2007,kr,ko,India,302000
2007,kr,ko,Sri Lanka,17900
2007,kr,ko,Nepal,12400
2007,kr,ko,Pakistan,20500
2007,kr,ko,Canada,228000
2007,kr,ko,United States,926000
2007,kr,ko,United Arab Emirates,37100
2007,kr,ko,Algeria,11100
2007,kr,ko,Egypt,28400
2007,kr,ko,Iran,397000
2007,kr,ko,Iraq,55300
2007,kr,ko,Israel,98700
2007,kr,ko,Jordan,68400
2007,kr,ko,Kuwait,20600
2007,kr,ko,Lebanon,26800
2007,kr,ko,Libya,26600
2007,kr,ko,Morocco,10500
2007,kr,ko,Oman,0
2007,kr,ko,Qatar,41300
2007,kr,ko,Saudi Arabia,27000
2007,kr,ko,Syria,51700
2007,kr,ko,Tunisia,6670
2007,kr,ko,West Bank,8563
2007,kr,ko,Yemen,18500
2007,kr,ko,Argentina,119000
2007,kr,ko,Bolivia,20800
2007,kr,ko,Brazil,157000
2007,kr,ko,Chile,69700
2007,kr,ko,Colombia,0
2007,kr,ko,Costa Rica,14200
2007,kr,ko,Cuba,12600
2007,kr,ko,Dominican Republic,21
2007,kr,ko,Ecuador,25800
2007,kr,ko,Guatemala,4020
2007,kr,ko,Honduras,14400
2007,kr,ko,Haiti,10100
2007,kr,ko,Jamaica,13100
2007,kr,ko,Mexico,131000
2007,kr,ko,Nicaragua,8900
2007,kr,ko,Panama,4980
2007,kr,ko,Peru,9580
2007,kr,ko,Puerto Rico,80
2007,kr,ko,Paraguay,7400
2007,kr,ko,El Salvador,31600
2007,kr,ko,Uruguay,27500
2007,kr,ko,Venezuela,48100
2007,kr,ko,Albania,705
2007,kr,ko,Armenia,1110
2007,kr,ko,Austria,39200
2007,kr,ko,Azerbaijan,0
2007,kr,ko,Belgium,30800
2007,kr,ko,Bulgaria,14700
2007,kr,ko,Bosnia and Herzegovina,962
2007,kr,ko,Belarus,0
2007,kr,ko,Switzerland,70500
2007,kr,ko,Czech Republic,642
2007,kr,ko,Germany,441000
2007,kr,ko,Denmark,30300
2007,kr,ko,Spain,131000
2007,kr,ko,Estonia,1920
2007,kr,ko,Finland,13800
2007,kr,ko,France,450000
2007,kr,ko,United Kingdom,390000
2007,kr,ko,Georgia,5630
2007,kr,ko,Greece,55200
2007,kr,ko,Greenland,2980
2007,kr,ko,Croatia,6350
2007,kr,ko,Hungary,17800
2007,kr,ko,Ireland,129000
2007,kr,ko,Italy,149000
2007,kr,ko,Kazakhstan,0
2007,kr,ko,Kyrgyzstan,146
2007,kr,ko,Lithuania,4350
2007,kr,ko,Macedonia,3630
2007,kr,ko,Netherlands,50200
2007,kr,ko,Norway,29400
2007,kr,ko,Poland,18100
2007,kr,ko,Portugal,83800
2007,kr,ko,Romania,7400
2007,kr,ko,Russia,293000
2007,kr,ko,Serbia,9140
2007,kr,ko,Slovakia,6960
2007,kr,ko,Slovenia,6610
2007,kr,ko,Sweden,50700
2007,kr,ko,Tajikistan,2470
2007,kr,ko,Turkmenistan,2910
2007,kr,ko,Turkey,70200
2007,kr,ko,Ukraine,27500
2007,kr,ko,Uzbekistan,0
2007,kr,ko,Australia,294000
2007,kr,ko,China,660000
2007,kr,ko,Hong Kong,161000
2007,kr,ko,Indonesia,106000
2007,kr,ko,Japan,842000
2007,kr,ko,Cambodia,17500
2007,kr,ko,South Korea,1230000
2007,kr,ko,Laos,5320
2007,kr,ko,Macau,12000
2007,kr,ko,Myanmar,11000
2007,kr,ko,Mongolia,20900
2007,kr,ko,Malaysia,72300
2007,kr,ko,New Zealand,71600
2007,kr,ko,Philippines,62300
2007,kr,ko,Papua New Guinea,911
2007,kr,ko,North Korea,693000
2007,kr,ko,Singapore,91600
2007,kr,ko,Thailand,87300
2007,kr,ko,Vietnam,89400
2007,kr,ko,Taiwan,206000
2007,kr,ko,French Guiana,74
2007,kr,ko,South Sudan,1940
2007,ru,ru,Angola,558
2007,ru,ru,Burundi,54
2007,ru,ru,Benin,32
2007,ru,ru,Burkina Faso,43
2007,ru,ru,Botswana,73
2007,ru,ru,Central African Republic,5
2007,ru,ru,Cote d'Ivoire,55
2007,ru,ru,Cameroon,36
2007,ru,ru,Republic of the Congo,77
2007,ru,ru,Eritrea,73
2007,ru,ru,Ethiopia,579
2007,ru,ru,Gabon,32
2007,ru,ru,Ghana,218
2007,ru,ru,Guinea,89
2007,ru,ru,Gambia,34
2007,ru,ru,Guinea-Bissau,15
2007,ru,ru,Kenya,614
2007,ru,ru,Liberia,114
2007,ru,ru,Lesotho,30
2007,ru,ru,Madagascar,36
2007,ru,ru,Mali,85
2007,ru,ru,Mozambique,70
2007,ru,ru,Mauritania,62
2007,ru,ru,Mauritius,30
2007,ru,ru,Malawi,53
2007,ru,ru,Namibia,94
2007,ru,ru,Niger,107
2007,ru,ru,Nigeria,1690
2007,ru,ru,Rwanda,84
2007,ru,ru,Sudan,995
2007,ru,ru,Senegal,104
2007,ru,ru,Sierra Leone,96
2007,ru,ru,Somalia,723
2007,ru,ru,Chad,214
2007,ru,ru,Togo,163000
2007,ru,ru,Tanzania,33
2007,ru,ru,Uganda,118
2007,ru,ru,South Africa,1130
2007,ru,ru,Democratic Republic of the Congo,84
2007,ru,ru,Zambia,48
2007,ru,ru,Zimbabwe,166
2007,ru,ru,Afghanistan,7330
2007,ru,ru,Bangladesh,532
2007,ru,ru,Bhutan,62
2007,ru,ru,India,4920
2007,ru,ru,Sri Lanka,109
2007,ru,ru,Nepal,148
2007,ru,ru,Pakistan,3710
2007,ru,ru,Canada,4510
2007,ru,ru,United States,58517
2007,ru,ru,United Arab Emirates,1327
2007,ru,ru,Algeria,1100
2007,ru,ru,Egypt,1650
2007,ru,ru,Iran,16300
2007,ru,ru,Iraq,13400
2007,ru,ru,Israel,15300
2007,ru,ru,Jordan,1480
2007,ru,ru,Kuwait,859
2007,ru,ru,Lebanon,2450
2007,ru,ru,Libya,568
2007,ru,ru,Morocco,753
2007,ru,ru,Oman,174
2007,ru,ru,Qatar,1210
2007,ru,ru,Saudi Arabia,3070
2007,ru,ru,Syria,2730
2007,ru,ru,Tunisia,207
2007,ru,ru,West Bank,1846
2007,ru,ru,Yemen,183
2007,ru,ru,Argentina,2080
2007,ru,ru,Bolivia,541
2007,ru,ru,Brazil,4670
2007,ru,ru,Chile,1210
2007,ru,ru,Colombia,1300
2007,ru,ru,Costa Rica,41
2007,ru,ru,Cuba,2040
2007,ru,ru,Dominican Republic,126
2007,ru,ru,Ecuador,531
2007,ru,ru,Guatemala,1290
2007,ru,ru,Honduras,87
2007,ru,ru,Haiti,132
2007,ru,ru,Jamaica,125
2007,ru,ru,Mexico,2510
2007,ru,ru,Nicaragua,139
2007,ru,ru,Panama,50
2007,ru,ru,Peru,1170
2007,ru,ru,Puerto Rico,85
2007,ru,ru,Paraguay,100
2007,ru,ru,El Salvador,119
2007,ru,ru,Uruguay,170
2007,ru,ru,Venezuela,3320
2007,ru,ru,Albania,872
2007,ru,ru,Armenia,10500
2007,ru,ru,Austria,4670
2007,ru,ru,Azerbaijan,16400
2007,ru,ru,Belgium,3150
2007,ru,ru,Bulgaria,1250
2007,ru,ru,Bosnia and Herzegovina,99
2007,ru,ru,Belarus,15000
2007,ru,ru,Switzerland,5210
2007,ru,ru,Czech Republic,7290
2007,ru,ru,Germany,23600
2007,ru,ru,Denmark,2610
2007,ru,ru,Spain,8280
2007,ru,ru,Estonia,9600
2007,ru,ru,Finland,5080
2007,ru,ru,France,18300
2007,ru,ru,United Kingdom,21200
2007,ru,ru,Georgia,20700
2007,ru,ru,Greece,4520
2007,ru,ru,Greenland,149
2007,ru,ru,Croatia,2880
2007,ru,ru,Hungary,3460
2007,ru,ru,Ireland,1760
2007,ru,ru,Italy,11800
2007,ru,ru,Kazakhstan,17300
2007,ru,ru,Kyrgyzstan,1640
2007,ru,ru,Lithuania,3110
2007,ru,ru,Macedonia,1230
2007,ru,ru,Netherlands,3130
2007,ru,ru,Norway,3210
2007,ru,ru,Poland,7730
2007,ru,ru,Portugal,2770
2007,ru,ru,Romania,3750
2007,ru,ru,Russia,216000
2007,ru,ru,Serbia,3660
2007,ru,ru,Slovakia,2130
2007,ru,ru,Slovenia,1270
2007,ru,ru,Sweden,4630
2007,ru,ru,Tajikistan,3970
2007,ru,ru,Turkmenistan,2230
2007,ru,ru,Turkey,10800
2007,ru,ru,Ukraine,80100
2007,ru,ru,Uzbekistan,5460
2007,ru,ru,Australia,4980
2007,ru,ru,China,20000
2007,ru,ru,Hong Kong,1430
2007,ru,ru,Indonesia,2290
2007,ru,ru,Japan,11100
2007,ru,ru,Cambodia,664
2007,ru,ru,South Korea,3840
2007,ru,ru,Laos,70
2007,ru,ru,Macau,634
2007,ru,ru,Myanmar,93
2007,ru,ru,Mongolia,728
2007,ru,ru,Malaysia,1120
2007,ru,ru,New Zealand,1030
2007,ru,ru,Philippines,866
2007,ru,ru,Papua New Guinea,37
2007,ru,ru,North Korea,2900
2007,ru,ru,Singapore,1590
2007,ru,ru,Thailand,1890
2007,ru,ru,Vietnam,1780
2007,ru,ru,Taiwan,1270
2007,ru,ru,French Guiana,42
2007,ru,ru,South Sudan,36
2007,ru,ru,Angola,558
2007,ru,ru,Burundi,54
2007,ru,ru,Benin,32
2007,ru,ru,Burkina Faso,43
2007,ru,ru,Botswana,73
2007,ru,ru,Central African Republic,5
2007,ru,ru,Cote d'Ivoire,55
2007,ru,ru,Cameroon,97
2007,ru,ru,Republic of the Congo,77
2007,ru,ru,Eritrea,73
2007,ru,ru,Ethiopia,579
2007,ru,ru,Gabon,32
2007,ru,ru,Ghana,218
2007,ru,ru,Guinea,89
2007,ru,ru,Gambia,34
2007,ru,ru,Guinea-Bissau,15
2007,ru,ru,Kenya,614
2007,ru,ru,Liberia,114
2007,ru,ru,Lesotho,30
2007,ru,ru,Madagascar,36
2007,ru,ru,Mali,85
2007,ru,ru,Mozambique,70
2007,ru,ru,Mauritania,62
2007,ru,ru,Mauritius,30
2007,ru,ru,Malawi,53
2007,ru,ru,Namibia,94
2007,ru,ru,Niger,107
2007,ru,ru,Nigeria,1690
2007,ru,ru,Rwanda,84
2007,ru,ru,Sudan,995
2007,ru,ru,Senegal,104
2007,ru,ru,Sierra Leone,96
2007,ru,ru,Somalia,723
2007,ru,ru,Chad,214
2007,ru,ru,Togo,163000
2007,ru,ru,Tanzania,113
2007,ru,ru,Uganda,118
2007,ru,ru,South Africa,1130
2007,ru,ru,Democratic Republic of the Congo,52
2007,ru,ru,Zambia,48
2007,ru,ru,Zimbabwe,166
2007,ru,ru,Afghanistan,7330
2007,ru,ru,Bangladesh,532
2007,ru,ru,Bhutan,62
2007,ru,ru,India,4920
2007,ru,ru,Sri Lanka,109
2007,ru,ru,Nepal,148
2007,ru,ru,Pakistan,3710
2007,ru,ru,Canada,4510
2007,ru,ru,United States,58517
2007,ru,ru,United Arab Emirates,1327
2007,ru,ru,Algeria,1100
2007,ru,ru,Egypt,1650
2007,ru,ru,Iran,16300
2007,ru,ru,Iraq,13400
2007,ru,ru,Israel,15300
2007,ru,ru,Jordan,168
2007,ru,ru,Kuwait,859
2007,ru,ru,Lebanon,2450
2007,ru,ru,Libya,1400
2007,ru,ru,Morocco,753
2007,ru,ru,Oman,174
2007,ru,ru,Qatar,1210
2007,ru,ru,Saudi Arabia,3070
2007,ru,ru,Syria,2730
2007,ru,ru,Tunisia,207
2007,ru,ru,West Bank,1846
2007,ru,ru,Yemen,183
2007,ru,ru,Argentina,670
2007,ru,ru,Bolivia,541
2007,ru,ru,Brazil,4670
2007,ru,ru,Chile,1210
2007,ru,ru,Colombia,1300
2007,ru,ru,Costa Rica,41
2007,ru,ru,Cuba,2040
2007,ru,ru,Dominican Republic,126
2007,ru,ru,Ecuador,531
2007,ru,ru,Guatemala,1290
2007,ru,ru,Honduras,87
2007,ru,ru,Haiti,132
2007,ru,ru,Jamaica,125
2007,ru,ru,Mexico,2510
2007,ru,ru,Nicaragua,139
2007,ru,ru,Panama,159
2007,ru,ru,Peru,1170
2007,ru,ru,Puerto Rico,85
2007,ru,ru,Paraguay,100
2007,ru,ru,El Salvador,119
2007,ru,ru,Uruguay,170
2007,ru,ru,Venezuela,3320
2007,ru,ru,Albania,872
2007,ru,ru,Armenia,10500
2007,ru,ru,Austria,4670
2007,ru,ru,Azerbaijan,16400
