date_period,orig_country,orig_lang,dest_country,num_results
2009,kr,ko,Angola,13900
2009,kr,ko,Burundi,1500
2009,kr,ko,Benin,199
2009,kr,ko,Burkina Faso,526
2009,kr,ko,Botswana,2720
2009,kr,ko,Central African Republic,667
2009,kr,ko,Cote d'Ivoire,6850
2009,kr,ko,Cameroon,9060
2009,kr,ko,Republic of the Congo,964
2009,kr,ko,Eritrea,161
2009,kr,ko,Ethiopia,4220
2009,kr,ko,Gabon,1050
2009,kr,ko,Ghana,31900
2009,kr,ko,Guinea,1280
2009,kr,ko,Gambia,1700
2009,kr,ko,Guinea-Bissau,51
2009,kr,ko,Kenya,20800
2009,kr,ko,Liberia,870
2009,kr,ko,Lesotho,108
2009,kr,ko,Madagascar,909
2009,kr,ko,Mali,4800
2009,kr,ko,Mozambique,3530
2009,kr,ko,Mauritania,136
2009,kr,ko,Mauritius,209
2009,kr,ko,Malawi,5720
2009,kr,ko,Namibia,640
2009,kr,ko,Niger,1450
2009,kr,ko,Nigeria,44000
2009,kr,ko,Rwanda,1450
2009,kr,ko,Sudan,0
2009,kr,ko,Senegal,11800
2009,kr,ko,Sierra Leone,560
2009,kr,ko,Somalia,9880
2009,kr,ko,Chad,1020
2009,kr,ko,Togo,5000
2009,kr,ko,Tanzania,9270
2009,kr,ko,Uganda,2150
2009,kr,ko,South Africa,27000
2009,kr,ko,Democratic Republic of the Congo,587
2009,kr,ko,Zambia,5300
2009,kr,ko,Zimbabwe,8800
2009,kr,ko,Afghanistan,26300
2009,kr,ko,Bangladesh,15300
2009,kr,ko,Bhutan,0
2009,kr,ko,India,302000
2009,kr,ko,Sri Lanka,18000
2009,kr,ko,Nepal,12400
2009,kr,ko,Pakistan,20500
2009,kr,ko,Canada,228000
2009,kr,ko,United States,926000
2009,kr,ko,United Arab Emirates,37100
2009,kr,ko,Algeria,11100
2009,kr,ko,Egypt,28400
2009,kr,ko,Iran,397000
2009,kr,ko,Iraq,55300
2009,kr,ko,Israel,98800
2009,kr,ko,Jordan,68400
2009,kr,ko,Kuwait,20600
2009,kr,ko,Lebanon,26700
2009,kr,ko,Libya,26600
2009,kr,ko,Morocco,10500
2009,kr,ko,Oman,0
2009,kr,ko,Qatar,41200
2009,kr,ko,Saudi Arabia,27000
2009,kr,ko,Syria,51700
2009,kr,ko,Tunisia,6670
2009,kr,ko,West Bank,8563
2009,kr,ko,Yemen,18500
2009,kr,ko,Argentina,118000
2009,kr,ko,Bolivia,20800
2009,kr,ko,Brazil,157000
2009,kr,ko,Chile,69700
2009,kr,ko,Colombia,0
2009,kr,ko,Costa Rica,14200
2009,kr,ko,Cuba,12600
2009,kr,ko,Dominican Republic,21
2009,kr,ko,Ecuador,25800
2009,kr,ko,Guatemala,4020
2009,kr,ko,Honduras,14400
2009,kr,ko,Haiti,10100
2009,kr,ko,Jamaica,13100
2009,kr,ko,Mexico,130000
2009,kr,ko,Nicaragua,8850
2009,kr,ko,Panama,4980
2009,kr,ko,Peru,9580
2009,kr,ko,Puerto Rico,80
2009,kr,ko,Paraguay,7400
2009,kr,ko,El Salvador,31500
2009,kr,ko,Uruguay,27500
2009,kr,ko,Venezuela,47700
2009,kr,ko,Albania,705
2009,kr,ko,Armenia,1110
2009,kr,ko,Austria,39200
2009,kr,ko,Azerbaijan,0
2009,kr,ko,Belgium,30800
