language	country	num_results	lang_gdp	lang_pop	country_gdp	country_pop	distance
ru	AO	132	15434.3521458	169970806.32	5894.617	18056072.0	10747.0613828
ru	BI	37	15434.3521458	169970806.32	614.52	10557259.0	9258.06025115
ru	BJ	39	15434.3521458	169970806.32	1481.063	9598787.0	9523.09137754
ru	BF	27	15434.3521458	169970806.32	1466.143	17275115.0	9413.79789027
ru	BW	19	15434.3521458	169970806.32	16029.809	2098018.0	11373.8251029
ru	CF	4	15434.3521458	169970806.32	767.615	5057208.0	8725.90034146
ru	CI	62	15434.3521458	169970806.32	1589.83	21952093.0	10059.2647818
ru	CM	110	15434.3521458	169970806.32	2257.125	20129878.0	9321.83501181
ru	CG	48	15434.3521458	169970806.32	4589.098	4366266.0	9829.30399951
ru	ER	64	15434.3521458	169970806.32	735.471	6086495.0	6976.69657282
ru	ET	135	15434.3521458	169970806.32	1092.629	93815992.0	7711.60662425
ru	GA	31	15434.3521458	169970806.32	1943.429	1840454.0	10009.71181
ru	GH	164	15434.3521458	169970806.32	3083.293	25241998.0	9898.62092959
ru	GN	74	15434.3521458	169970806.32	1082.635	10884958.0	10027.3994624
ru	GA	26	15434.3521458	169970806.32	1943.429	1840454.0	10009.71181
ru	GW	7	15434.3521458	169970806.32	1144.064	1628603.0	10180.448095
ru	KE	134	15434.3521458	169970806.32	1745.962	43013341.0	8401.57625377
ru	LR	89	15434.3521458	169970806.32	456.442	3887886.0	10443.0658207
ru	LS	13	15434.3521458	169970806.32	1959.77	1930493.0	11886.9204617
ru	MG	43	15434.3521458	169970806.32	933.598	22585517.0	10096.325167
ru	ML	76	15434.3521458	169970806.32	1127.518	14533511.0	9131.44655087
ru	MZ	40	15434.3521458	169970806.32	1084.899	23515934.0	10460.5315801
ru	MR	44	15434.3521458	169970806.32	2178.628	3359185.0	9242.85397608
ru	MU	32	15434.3521458	169970806.32	14954.0	1313095.0	9719.03463707
ru	MW	42	15434.3521458	169970806.32	859.851	16323044.0	10038.8561442
ru	NA	71	15434.3521458	169970806.32	7363.177	2165828.0	11739.2636116
ru	NE	76	15434.3521458	169970806.32	771.08	17078839.0	8584.41589904
ru	NG	1090	15434.3521458	169970806.32	2578.249	170123740.0	9159.27683146
ru	RW	67	15434.3521458	169970806.32	1340.532	11689696.0	9111.13426593
ru	SD	652	15434.3521458	169970806.32	2726.416	34206710.0	7366.5553748
ru	SN	101	15434.3521458	169970806.32	1870.988	12969606.0	9933.04021128
ru	SL	74	15434.3521458	169970806.32	848.816	5485998.0	10350.0869413
ru	TD	134	15434.3521458	169970806.32	1865.12	10975648.0	8070.91012476
ru	TZ	70	15434.3521458	169970806.32	1514.885	43601796.0	9246.47032495
ru	UG	78	15434.3521458	169970806.32	1317.258	35873253.0	8561.30007537
ru	ZA	650	15434.3521458	169970806.32	10973.006	48810427.0	12043.9475552
ru	CD	43	15434.3521458	169970806.32	348.098	73599190.0	9183.63865497
ru	ZM	45	15434.3521458	169970806.32	1610.722	14309466.0	10386.6603711
ru	ZW	100	15434.3521458	169970806.32	487.197	12619600.0	10828.8975152
ru	AF	3960	15434.3521458	169970806.32	956.448	30419928.0	3891.22268016
ru	BD	136	15434.3521458	169970806.32	1692.957	161083804.0	4078.9138727
ru	BT	34	15434.3521458	169970806.32	6112.043	716896.0	3686.48570021
ru	IN	2950	15434.3521458	169970806.32	3693.529	1205073612.0	4807.68551882
ru	LK	113	15434.3521458	169970806.32	5673.689	21481334.0	6108.29284911
ru	NP	103	15434.3521458	169970806.32	1327.999	29890686.0	3760.00733157
ru	PK	1770	15434.3521458	169970806.32	2786.946	190291129.0	4015.15016384
ru	CA	2770	15434.3521458	169970806.32	40541.093	34300083.0	6602.28903282
ru	US	38875	15434.3521458	169970806.32	48386.686	313847465.0	8787.8231298
ru	AE	474	15434.3521458	169970806.32	48157.836	5314317.0	5335.47510556
ru	DZ	598	15434.3521458	169970806.32	7333.226	35406303.0	7713.0138905
ru	EG	1100	15434.3521458	169970806.32	6539.844	83688164.0	6333.26393367
ru	IR	13600	15434.3521458	169970806.32	13053.422	78868711.0	4624.19267257
ru	IQ	8230	15434.3521458	169970806.32	3885.623	31129225.0	5013.86492909
ru	IL	14200	15434.3521458	169970806.32	30975.092	7590758.0	5659.09935038
ru	JO	1120	15434.3521458	169970806.32	5899.677	6508887.0	5634.95442048
ru	KW	682	15434.3521458	169970806.32	41690.642	2646314.0	5132.35582485
ru	LB	6530	15434.3521458	169970806.32	15522.766	4140289.0	5389.99197026
ru	LY	738	15434.3521458	169970806.32	5786.653	6733620.0	7239.74183762
ru	MA	199	15434.3521458	169970806.32	5052.25	32309239.0	7737.4754436
ru	OM	103	15434.3521458	169970806.32	26519.429	3090150.0	5486.60516643
ru	QA	856	15434.3521458	169970806.32	102943.321	1951591.0	5328.2109811
ru	SA	2100	15434.3521458	169970806.32	24237.401	26534504.0	5700.58555058
ru	TN	503	15434.3521458	169970806.32	9477.511	10732900.0	6841.48934049
ru	YE	138	15434.3521458	169970806.32	2306.695	24771809.0	6490.13521944
ru	AR	1610	15434.3521458	169970806.32	17516.147	42192494.0	16904.0674825
ru	BO	140	15434.3521458	169970806.32	4789.212	10290003.0	15088.1269995
ru	BR	3360	15434.3521458	169970806.32	11769.411	205716890.0	14085.0977369
ru	CL	750	15434.3521458	169970806.32	17221.689	17067369.0	16617.1395944
ru	CO	833	15434.3521458	169970806.32	10248.589	45239079.0	12868.2870719
ru	CR	54	15434.3521458	169970806.32	11927.454	4636348.0	12227.148723
ru	DO	75	15434.3521458	169970806.32	9286.724	10088598.0	11193.6053827
ru	EC	143	15434.3521458	169970806.32	8492.429	15223680.0	13566.4661967
ru	GT	93	15434.3521458	169970806.32	5069.694	14099032.0	11572.9518805
ru	HN	45	15434.3521458	169970806.32	4345.148	8296693.0	11658.6579846
ru	HT	77	15434.3521458	169970806.32	1234.953	9801664.0	11207.3799894
ru	JM	82	15434.3521458	169970806.32	9029.301	2889187.0	11314.6937381
ru	MX	1350	15434.3521458	169970806.32	14609.77	114975406.0	10574.5100515
ru	NI	64	15434.3521458	169970806.32	3205.615	5727707.0	11889.2411509
ru	PA	99	15434.3521458	169970806.32	14096.703	3510045.0	12346.5114885
ru	PE	219	15434.3521458	169970806.32	10062.44	29549517.0	14449.9060299
ru	PY	89	15434.3521458	169970806.32	5412.699	6541591.0	15562.2187775
ru	SV	93	15434.3521458	169970806.32	7549.79	6090646.0	11770.0028277
ru	UY	98	15434.3521458	169970806.32	15112.562	3316328.0	16543.4875314
ru	VE	1840	15434.3521458	169970806.32	12568.029	28047938.0	12356.9663349
ru	AL	174	15434.3521458	169970806.32	7741.428	3002859.0	5636.80005692
ru	AM	6340	15434.3521458	169970806.32	5384.089	2970495.0	4345.88711612
ru	AT	2650	15434.3521458	169970806.32	41822.0	8219743.0	5446.54072758
ru	AZ	8570	15434.3521458	169970806.32	10201.604	9493600.0	4165.48245598
ru	BE	2210	15434.3521458	169970806.32	37736.857	10438353.0	5597.65018411
ru	BG	2270	15434.3521458	169970806.32	13597.403	7037935.0	5199.21551726
ru	BA	69	15434.3521458	169970806.32	8133.004	4622292.0	5475.06035406
ru	BY	8790	15434.3521458	169970806.32	15028.295	9542883.0	4261.66735129
ru	CH	975	15434.3521458	169970806.32	43369.711	7655628.0	5736.83716986
ru	CZ	2480	15434.3521458	169970806.32	27062.243	10177300.0	5165.32342759
ru	DE	15900	15434.3521458	169970806.32	37896.948	81305856.0	5241.06606473
ru	DK	1800	15434.3521458	169970806.32	37151.508	5543453.0	4906.68880348
ru	ES	4630	15434.3521458	169970806.32	30625.747	47042984.0	6935.61378527
ru	EE	3240	15434.3521458	169970806.32	20379.764	1274709.0	3957.48502672
ru	FI	3640	15434.3521458	169970806.32	36235.97	5262930.0	3669.137482
ru	FR	12100	15434.3521458	169970806.32	35156.451	65630692.0	6109.45862128
ru	GB	11800	15434.3521458	169970806.32	36089.595	63047162.0	5671.00069872
ru	GE	15800	15434.3521458	169970806.32	5491.091	4570934.0	4262.24481999
ru	GR	2230	15434.3521458	169970806.32	26293.949	10767827.0	5701.5680094
ru	HR	1510	15434.3521458	169970806.32	18191.682	4480043.0	5518.51312376
ru	HU	2180	15434.3521458	169970806.32	19591.395	9958453.0	5134.91793555
ru	IE	1060	15434.3521458	169970806.32	39638.6	4722028.0	5920.37536393
ru	IT	8460	15434.3521458	169970806.32	30464.429	61261254.0	5854.44414259
ru	KZ	10300	15434.3521458	169970806.32	13001.396	17522010.0	2444.91336996
ru	KG	937	15434.3521458	169970806.32	2372.405	5496737.0	2722.02339131
ru	LT	1940	15434.3521458	169970806.32	18856.187	3525761.0	4251.54288738
ru	MK	828	15434.3521458	169970806.32	10366.766	2082370.0	5458.64408931
ru	NL	1920	15434.3521458	169970806.32	42183.002	16730632.0	5378.57295691
ru	NO	1970	15434.3521458	169970806.32	53470.697	4707270.0	4462.95100197
ru	PL	3360	15434.3521458	169970806.32	20334.191	38415284.0	4740.32551202
ru	PT	1630	15434.3521458	169970806.32	23361.25	10781459.0	7166.36964357
ru	RO	2310	15434.3521458	169970806.32	12476.463	21848504.0	4953.25901026
ru	RU	148000	15434.3521458	169970806.32	16736.048	138082178.0	9.49651002884e-06
ru	RS	1710	15434.3521458	169970806.32	10641.991	7276604.0	5329.68307301
ru	SK	1240	15434.3521458	169970806.32	23303.874	5483088.0	5026.25112645
ru	SI	684	15434.3521458	169970806.32	28641.568	1996617.0	5444.66119024
ru	SE	2910	15434.3521458	169970806.32	40393.561	9103788.0	4256.63361377
ru	TJ	2890	15434.3521458	169970806.32	2066.589	7768385.0	3088.36030487
ru	TM	1720	15434.3521458	169970806.32	7846.351	5054828.0	3534.81318667
ru	TR	6550	15434.3521458	169970806.32	14517.446	79749461.0	4986.10603933
ru	UA	23100	15434.3521458	169970806.32	7233.151	44854065.0	4344.70630932
ru	UZ	3650	15434.3521458	169970806.32	3302.102	28394180.0	3186.28541697
ru	AU	3160	15434.3521458	169970806.32	40234.321	22015576.0	9977.52110336
ru	CN	14100	15434.3521458	169970806.32	8382.014	1343239923.0	2804.15645675
ru	HK	787	15434.3521458	169970806.32	49137.468	7153519.0	4343.32997084
ru	ID	1680	15434.3521458	169970806.32	4666.007	248216193.0	7439.59766568
ru	JP	7940	15434.3521458	169970806.32	34739.655	127368088.0	3795.96371035
ru	KH	143	15434.3521458	169970806.32	2215.691	14952665.0	5243.93785351
ru	KR	2770	15434.3521458	169970806.32	31713.669	48860500.0	3215.57395709
ru	LA	71	15434.3521458	169970806.32	2658.929	6586266.0	4688.8617041
ru	MM	45	15434.3521458	169970806.32	1324.627	54584650.0	4229.65613916
ru	MN	529	15434.3521458	169970806.32	4743.748	3179997.0	1591.66212757
ru	MY	955	15434.3521458	169970806.32	15567.932	29179952.0	6484.79484581
ru	NZ	700	15434.3521458	169970806.32	27668.367	4327944.0	13180.0543573
ru	PH	617	15434.3521458	169970806.32	4072.879	103775002.0	5530.3480997
ru	PG	24	15434.3521458	169970806.32	2532.198	6310129.0	8409.5217717
ru	SG	807	15434.3521458	169970806.32	59711.239	5353494.0	6529.97501294
ru	TH	1140	15434.3521458	169970806.32	9396.242	67091089.0	5005.34249533
ru	VN	1360	15434.3521458	169970806.32	3358.671	91519289.0	4916.67228261
ru	TW	817	15434.3521458	169970806.32	37719.617	23113901.0	4322.4219462
fr	AO	1680	10881.8432705	305491351.272	5894.617	18056072.0	1564.45848141
fr	BI	217	10881.8432705	305491351.272	614.52	10557259.0	678.582939624
fr	BJ	944	10881.8432705	305491351.272	1481.063	9598787.0	2731.39017154
fr	BF	2230	10881.8432705	305491351.272	1466.143	17275115.0	3309.4565019
fr	BW	118	10881.8432705	305491351.272	16029.809	2098018.0	2449.45762665
fr	CF	170	10881.8432705	305491351.272	767.615	5057208.0	896.213549531
fr	CI	6195	10881.8432705	305491351.272	1589.83	21952093.0	3442.80033359
fr	CM	3670	10881.8432705	305491351.272	2257.125	20129878.0	1590.15741873
fr	CG	1899	10881.8432705	305491351.272	4589.098	4366266.0	1117.78968167
fr	ER	178	10881.8432705	305491351.272	735.471	6086495.0	2269.97129724
fr	ET	919	10881.8432705	305491351.272	1092.629	93815992.0	1693.82457273
fr	GA	1410	10881.8432705	305491351.272	1943.429	1840454.0	1477.91179991
fr	GH	1690	10881.8432705	305491351.272	3083.293	25241998.0	3122.736805
fr	GN	1630	10881.8432705	305491351.272	1082.635	10884958.0	4057.26265073
fr	GA	577	10881.8432705	305491351.272	1943.429	1840454.0	1477.91179991
fr	GW	177	10881.8432705	305491351.272	1144.064	1628603.0	4612.68223577
fr	KE	1060	10881.8432705	305491351.272	1745.962	43013341.0	1450.18614092
fr	LR	513	10881.8432705	305491351.272	456.442	3887886.0	3896.6366518
fr	LS	69	10881.8432705	305491351.272	1959.77	1930493.0	3299.35142623
fr	MG	665	10881.8432705	305491351.272	933.598	22585517.0	3269.45579445
fr	ML	1790	10881.8432705	305491351.272	1127.518	14533511.0	3697.03378195
fr	MZ	198	10881.8432705	305491351.272	1084.899	23515934.0	2305.574076
fr	MR	1100	10881.8432705	305491351.272	2178.628	3359185.0	4601.43677413
fr	MU	1960	10881.8432705	305491351.272	14954.0	1313095.0	4203.25302919
fr	MW	124	10881.8432705	305491351.272	859.851	16323044.0	1799.52900197
fr	NA	162	10881.8432705	305491351.272	7363.177	2165828.0	2596.25630925
fr	NE	1030	10881.8432705	305491351.272	771.08	17078839.0	2578.52874485
fr	NG	2780	10881.8432705	305491351.272	2578.249	170123740.0	2185.43915886
fr	RW	1140	10881.8432705	305491351.272	1340.532	11689696.0	598.886048592
fr	SD	2490	10881.8432705	305491351.272	2726.416	34206710.0	1862.38212143
fr	SN	6640	10881.8432705	305491351.272	1870.988	12969606.0	4566.7160047
fr	SL	575	10881.8432705	305491351.272	848.816	5485998.0	4153.56405298
fr	TD	1290	10881.8432705	305491351.272	1865.12	10975648.0	1794.12430197
fr	TG	1710	10881.8432705	305491351.272	898.663	6961049.0	2788.05180925
fr	TZ	792	10881.8432705	305491351.272	1514.885	43601796.0	1295.40237291
fr	UG	781	10881.8432705	305491351.272	1317.258	35873253.0	917.049131533
fr	ZA	5840	10881.8432705	305491351.272	10973.006	48810427.0	3338.57580866
fr	CD	2470	10881.8432705	305491351.272	348.098	73599190.0	9.49651002884e-06
fr	ZM	192	10881.8432705	305491351.272	1610.722	14309466.0	1756.67768851
fr	ZW	553	10881.8432705	305491351.272	487.197	12619600.0	2157.99916833
fr	AF	2480	10881.8432705	305491351.272	956.448	30419928.0	5642.87788295
fr	BD	192	10881.8432705	305491351.272	1692.957	161083804.0	7484.55914659
