language	country	num_results	lang_gdp	lang_pop	country_gdp	country_pop	distance
fr	CO	7020	10881.8432705	305491351.272	10248.589	45239079.0	10787.3877129
fr	CR	2430	10881.8432705	305491351.272	11927.454	4636348.0	12090.743776
fr	DO	2180	10881.8432705	305491351.272	9286.724	10088598.0	10606.5443039
fr	EC	2320	10881.8432705	305491351.272	8492.429	15223680.0	11400.1972427
fr	GT	1030	10881.8432705	305491351.272	5069.694	14099032.0	12710.3556325
fr	HN	2030	10881.8432705	305491351.272	4345.148	8296693.0	12316.8092938
fr	HT	19500	10881.8432705	305491351.272	1234.953	9801664.0	10790.46266
fr	JM	1150	10881.8432705	305491351.272	9029.301	2889187.0	11330.0759756
fr	MX	23500	10881.8432705	305491351.272	14609.77	114975406.0	13752.4622959
fr	NI	726	10881.8432705	305491351.272	3205.615	5727707.0	12175.9306409
fr	PA	1120	10881.8432705	305491351.272	14096.703	3510045.0	11658.1178502
fr	PE	2100	10881.8432705	305491351.272	10062.44	29549517.0	11215.3985888
fr	PY	3180	10881.8432705	305491351.272	5412.699	6541591.0	9293.84049498
fr	SV	102	10881.8432705	305491351.272	7549.79	6090646.0	12589.1850325
fr	UY	7910	10881.8432705	305491351.272	15112.562	3316328.0	9172.14921978
fr	VE	3010	10881.8432705	305491351.272	12568.029	28047938.0	10120.8322345
fr	AL	1070	10881.8432705	305491351.272	7741.428	3002859.0	4588.25116077
fr	AM	1150	10881.8432705	305491351.272	5384.089	2970495.0	4889.46403397
fr	AT	7950	10881.8432705	305491351.272	41822.0	8219743.0	5385.19183045
fr	AZ	1680	10881.8432705	305491351.272	10201.604	9493600.0	5046.5178141
fr	BE	31000	10881.8432705	305491351.272	37736.857	10438353.0	5991.87338097
fr	BG	3870	10881.8432705	305491351.272	13597.403	7037935.0	4782.88282887
fr	BA	1300	10881.8432705	305491351.272	8133.004	4622292.0	4972.82222708
fr	BY	2960	10881.8432705	305491351.272	15028.295	9542883.0	5901.76012567
fr	CH	62900	10881.8432705	305491351.272	43369.711	7655628.0	5482.79119501
fr	CZ	4340	10881.8432705	305491351.272	27062.243	10177300.0	5615.20933737
fr	DE	64000	10881.8432705	305491351.272	37896.948	81305856.0	5888.22741629
fr	DK	8310	10881.8432705	305491351.272	37151.508	5543453.0	6374.23774773
fr	ES	55800	10881.8432705	305491351.272	30625.747	47042984.0	5331.59327926
fr	EE	1630	10881.8432705	305491351.272	20379.764	1274709.0	6563.14336312
fr	FI	4930	10881.8432705	305491351.272	36235.97	5262930.0	7119.18273028
fr	FR	556000	10881.8432705	305491351.272	35156.451	65630692.0	5589.32067539
fr	GB	18500	10881.8432705	305491351.272	36089.595	63047162.0	6569.61737563
fr	GE	3660	10881.8432705	305491351.272	5491.091	4570934.0	5026.61651356
fr	GR	24200	10881.8432705	305491351.272	26293.949	10767827.0	4348.737815
fr	HR	3570	10881.8432705	305491351.272	18191.682	4480043.0	5110.19718973
