date_period,orig_country,orig_lang,dest_country,num_results
2011,ru,ru,Angola,1460
2011,ru,ru,Burundi,120
2011,ru,ru,Benin,93
2011,ru,ru,Burkina Faso,530
2011,ru,ru,Botswana,126
2011,ru,ru,Central African Republic,22
2011,ru,ru,Cote d'Ivoire,1245
2011,ru,ru,Cameroon,1110
2011,ru,ru,Republic of the Congo,673
2011,ru,ru,Eritrea,125
2011,ru,ru,Ethiopia,1350
2011,ru,ru,Gabon,123
2011,ru,ru,Ghana,118
2011,ru,ru,Guinea,528
2011,ru,ru,Gambia,79
2011,ru,ru,Guinea-Bissau,35
2011,ru,ru,Kenya,2590
2011,ru,ru,Liberia,1410
2011,ru,ru,Lesotho,51
2011,ru,ru,Madagascar,111
2011,ru,ru,Mali,864
2011,ru,ru,Mozambique,120
2011,ru,ru,Mauritania,597
2011,ru,ru,Mauritius,94
2011,ru,ru,Malawi,58
2011,ru,ru,Namibia,550
2011,ru,ru,Niger,1470
2011,ru,ru,Nigeria,4040
2011,ru,ru,Rwanda,141
2011,ru,ru,Sudan,3660
2011,ru,ru,Senegal,557
2011,ru,ru,Sierra Leone,131
2011,ru,ru,Somalia,3740
2011,ru,ru,Chad,1580
2011,ru,ru,Tanzania,870
2011,ru,ru,Uganda,913
2011,ru,ru,South Africa,5130
2011,ru,ru,Democratic Republic of the Congo,602
2011,ru,ru,Zambia,113
2011,ru,ru,Zimbabwe,1270
2011,ru,ru,Afghanistan,25600
2011,ru,ru,Bangladesh,1360
2011,ru,ru,Bhutan,116
2011,ru,ru,India,16500
2011,ru,ru,Sri Lanka,539
2011,ru,ru,Nepal,1010
2011,ru,ru,Pakistan,9590
2011,ru,ru,Canada,18100
2011,ru,ru,United States,171957
2011,ru,ru,United Arab Emirates,5200
2011,ru,ru,Algeria,4160
2011,ru,ru,Egypt,13300
2011,ru,ru,Iran,26000
2011,ru,ru,Iraq,14300
2011,ru,ru,Israel,33400
2011,ru,ru,Jordan,4190
2011,ru,ru,Kuwait,3560
2011,ru,ru,Lebanon,4480
2011,ru,ru,Libya,65100
2011,ru,ru,Morocco,3700
2011,ru,ru,Oman,2080
2011,ru,ru,Qatar,7300
2011,ru,ru,Saudi Arabia,12600
2011,ru,ru,Syria,18200
2011,ru,ru,Tunisia,14700
2011,ru,ru,West Bank,3796
2011,ru,ru,Yemen,9190
2011,ru,ru,Argentina,7360
2011,ru,ru,Bolivia,864
2011,ru,ru,Brazil,19200
2011,ru,ru,Chile,4300
2011,ru,ru,Colombia,1490
2011,ru,ru,Costa Rica,72
2011,ru,ru,Cuba,5530
2011,ru,ru,Dominican Republic,1230
2011,ru,ru,Ecuador,1990
2011,ru,ru,Guatemala,970
2011,ru,ru,Honduras,678
2011,ru,ru,Haiti,1740
2011,ru,ru,Jamaica,629
2011,ru,ru,Mexico,7650
2011,ru,ru,Nicaragua,1420
2011,ru,ru,Panama,1060
2011,ru,ru,Peru,2920
2011,ru,ru,Puerto Rico,706
2011,ru,ru,Paraguay,941
2011,ru,ru,El Salvador,1190
2011,ru,ru,Uruguay,842
2011,ru,ru,Venezuela,7540
2011,ru,ru,Albania,1580
2011,ru,ru,Armenia,19200
2011,ru,ru,Austria,13900
2011,ru,ru,Azerbaijan,17200
2011,ru,ru,Belgium,13600
2011,ru,ru,Bulgaria,12400
2011,ru,ru,Bosnia and Herzegovina,821
2011,ru,ru,Belarus,61900
2011,ru,ru,Switzerland,18700
2011,ru,ru,Czech Republic,18600
2011,ru,ru,Germany,79800
2011,ru,ru,Denmark,11500
2011,ru,ru,Spain,11300
2011,ru,ru,Estonia,15800
2011,ru,ru,Finland,17200
2011,ru,ru,France,76100
2011,ru,ru,United Kingdom,30250
2011,ru,ru,Georgia,44200
2011,ru,ru,Greece,35300
2011,ru,ru,Greenland,566
2011,ru,ru,Croatia,5840
2011,ru,ru,Hungary,10800
2011,ru,ru,Ireland,12900
2011,ru,ru,Italy,53800
2011,ru,ru,Kazakhstan,62400
2011,ru,ru,Kyrgyzstan,5160
2011,ru,ru,Lithuania,12000
2011,ru,ru,Macedonia,2870
2011,ru,ru,Netherlands,12000
2011,ru,ru,Norway,16000
2011,ru,ru,Poland,20900
2011,ru,ru,Portugal,14900
2011,ru,ru,Romania,11300
2011,ru,ru,Russia,762000
2011,ru,ru,Serbia,8270
2011,ru,ru,Slovakia,10700
2011,ru,ru,Slovenia,5350
2011,ru,ru,Sweden,17600
2011,ru,ru,Tajikistan,12400
2011,ru,ru,Turkmenistan,4940
2011,ru,ru,Turkey,43500
2011,ru,ru,Ukraine,167000
2011,ru,ru,Uzbekistan,16300
2011,ru,ru,Australia,18000
2011,ru,ru,China,69200
2011,ru,ru,Hong Kong,6160
2011,ru,ru,Indonesia,5310
2011,ru,ru,Japan,13900
2011,ru,ru,Cambodia,2060
2011,ru,ru,South Korea,11800
2011,ru,ru,Laos,732
2011,ru,ru,Macau,119
2011,ru,ru,Myanmar,518
2011,ru,ru,Mongolia,2310
2011,ru,ru,Malaysia,3850
2011,ru,ru,New Zealand,5520
2011,ru,ru,Philippines,3430
2011,ru,ru,Papua New Guinea,80
2011,ru,ru,North Korea,5740
2011,ru,ru,Singapore,6370
2011,ru,ru,Thailand,8740
2011,ru,ru,Vietnam,5390
2011,ru,ru,Taiwan,3320
2011,ru,ru,French Guiana,94
2011,ru,ru,South Sudan,1660
2011,fr,fr,Angola,6100
2011,fr,fr,Burundi,1360
2011,fr,fr,Benin,5170
2011,fr,fr,Burkina Faso,6150
2011,fr,fr,Botswana,1160
2011,fr,fr,Central African Republic,1500
2011,fr,fr,Cote d'Ivoire,32800
2011,fr,fr,Cameroon,11700
2011,fr,fr,Republic of the Congo,4260
2011,fr,fr,Eritrea,648
2011,fr,fr,Ethiopia,3510
2011,fr,fr,Gabon,7140
2011,fr,fr,Ghana,5150
2011,fr,fr,Guinea,10500
2011,fr,fr,Gambia,1620
2011,fr,fr,Guinea-Bissau,1380
2011,fr,fr,Kenya,5250
2011,fr,fr,Liberia,2020
2011,fr,fr,Lesotho,111
2011,fr,fr,Madagascar,6360
2011,fr,fr,Mali,11400
2011,fr,fr,Mozambique,1610
2011,fr,fr,Mauritania,4710
2011,fr,fr,Mauritius,10800
2011,fr,fr,Malawi,947
2011,fr,fr,Namibia,1210
2011,fr,fr,Niger,8480
2011,fr,fr,Nigeria,8000
2011,fr,fr,Rwanda,3800
2011,fr,fr,Sudan,8060
2011,fr,fr,Senegal,19600
2011,fr,fr,Sierra Leone,1540
2011,fr,fr,Somalia,4880
2011,fr,fr,Chad,3880
2011,fr,fr,Togo,4260
2011,fr,fr,Tanzania,3080
2011,fr,fr,Uganda,2720
2011,fr,fr,South Africa,32300
2011,fr,fr,Democratic Republic of the Congo,4243
2011,fr,fr,Zambia,1640
2011,fr,fr,Zimbabwe,2160
2011,fr,fr,Afghanistan,15000
2011,fr,fr,Bangladesh,1290
2011,fr,fr,Bhutan,51
2011,fr,fr,India,16100
2011,fr,fr,Sri Lanka,838
2011,fr,fr,Nepal,599
2011,fr,fr,Pakistan,8700
2011,fr,fr,Canada,59800
2011,fr,fr,United States,134992
2011,fr,fr,United Arab Emirates,4260
2011,fr,fr,Algeria,37500
2011,fr,fr,Egypt,35600
2011,fr,fr,Iran,9860
2011,fr,fr,Iraq,12600
2011,fr,fr,Israel,23500
2011,fr,fr,Jordan,5320
2011,fr,fr,Kuwait,3050
2011,fr,fr,Lebanon,9290
2011,fr,fr,Libya,53900
2011,fr,fr,Morocco,42100
2011,fr,fr,Oman,2630
2011,fr,fr,Qatar,11800
2011,fr,fr,Saudi Arabia,11700
2011,fr,fr,Syria,23600
2011,fr,fr,Tunisia,43800
2011,fr,fr,West Bank,5303
2011,fr,fr,Yemen,14400
2011,fr,fr,Argentina,12600
2011,fr,fr,Bolivia,1520
2011,fr,fr,Brazil,25300
2011,fr,fr,Chile,5350
2011,fr,fr,Colombia,7330
2011,fr,fr,Costa Rica,1600
2011,fr,fr,Cuba,3250
2011,fr,fr,Dominican Republic,1130
2011,fr,fr,Ecuador,2180
2011,fr,fr,Guatemala,838
2011,fr,fr,Honduras,694
2011,fr,fr,Haiti,7590
2011,fr,fr,Jamaica,959
2011,fr,fr,Mexico,12200
2011,fr,fr,Nicaragua,576
2011,fr,fr,Panama,1060
2011,fr,fr,Peru,2300
2011,fr,fr,Puerto Rico,85
2011,fr,fr,Paraguay,1240
2011,fr,fr,El Salvador,84
2011,fr,fr,Uruguay,2620
2011,fr,fr,Venezuela,3120
2011,fr,fr,Albania,2780
2011,fr,fr,Armenia,974
2011,fr,fr,Austria,8560
2011,fr,fr,Azerbaijan,1670
2011,fr,fr,Belgium,35400
2011,fr,fr,Bulgaria,2870
2011,fr,fr,Bosnia and Herzegovina,1040
2011,fr,fr,Belarus,2470
2011,fr,fr,Switzerland,64200
2011,fr,fr,Czech Republic,4420
2011,fr,fr,Germany,64300
2011,fr,fr,Denmark,7570
2011,fr,fr,Spain,50300
2011,fr,fr,Estonia,1590
2011,fr,fr,Finland,5350
2011,fr,fr,France,609000
2011,fr,fr,United Kingdom,19700
2011,fr,fr,Georgia,3900
2011,fr,fr,Greece,30300
2011,fr,fr,Greenland,107
2011,fr,fr,Croatia,4780
2011,fr,fr,Hungary,4790
2011,fr,fr,Ireland,14500
2011,fr,fr,Italy,55000
2011,fr,fr,Kazakhstan,2430
2011,fr,fr,Kyrgyzstan,86
2011,fr,fr,Lithuania,2270
2011,fr,fr,Macedonia,879
2011,fr,fr,Netherlands,14700
2011,fr,fr,Norway,8040
2011,fr,fr,Poland,9820
2011,fr,fr,Portugal,19400
2011,fr,fr,Romania,5940
2011,fr,fr,Russia,55500
2011,fr,fr,Serbia,11900
2011,fr,fr,Slovakia,3210
2011,fr,fr,Slovenia,2290
2011,fr,fr,Sweden,11400
2011,fr,fr,Tajikistan,128
2011,fr,fr,Turkmenistan,103
2011,fr,fr,Turkey,18200
2011,fr,fr,Ukraine,7300
2011,fr,fr,Uzbekistan,694
2011,fr,fr,Australia,23600
2011,fr,fr,China,51100
2011,fr,fr,Hong Kong,5880
2011,fr,fr,Indonesia,3740
2011,fr,fr,Japan,52500
2011,fr,fr,Cambodia,1540
2011,fr,fr,South Korea,11400
2011,fr,fr,Laos,725
2011,fr,fr,Macau,147
2011,fr,fr,Myanmar,137
2011,fr,fr,Mongolia,749
2011,fr,fr,Malaysia,3900
2011,fr,fr,New Zealand,9820
2011,fr,fr,Philippines,2290
2011,fr,fr,Papua New Guinea,104
2011,fr,fr,North Korea,5100
2011,fr,fr,Singapore,5340
2011,fr,fr,Thailand,4350
2011,fr,fr,Vietnam,3640
2011,fr,fr,Taiwan,1340
2011,fr,fr,French Guiana,653
2011,fr,fr,South Sudan,2240
2011,cn,zh-zh-TW,Angola,697
2011,cn,zh-zh-TW,Burundi,60
2011,cn,zh-zh-TW,Benin,128
2011,cn,zh-zh-TW,Burkina Faso,78
2011,cn,zh-zh-TW,Botswana,84
2011,cn,zh-zh-TW,Central African Republic,2280
2011,cn,zh-zh-TW,Cote d'Ivoire,1040
2011,cn,zh-zh-TW,Cameroon,131
2011,cn,zh-zh-TW,Republic of the Congo,71
2011,cn,zh-zh-TW,Eritrea,50
2011,cn,zh-zh-TW,Ethiopia,1030
2011,cn,zh-zh-TW,Gabon,81
2011,cn,zh-zh-TW,Ghana,924
2011,cn,zh-zh-TW,Guinea,662
2011,cn,zh-zh-TW,Gambia,28
2011,cn,zh-zh-TW,Guinea-Bissau,31
2011,cn,zh-zh-TW,Kenya,1920
2011,cn,zh-zh-TW,Liberia,103
2011,cn,zh-zh-TW,Lesotho,30
2011,cn,zh-zh-TW,Madagascar,98
2011,cn,zh-zh-TW,Mali,2320
2011,cn,zh-zh-TW,Mozambique,117
2011,cn,zh-zh-TW,Mauritania,87
2011,cn,zh-zh-TW,Mauritius,113
2011,cn,zh-zh-TW,Malawi,69
2011,cn,zh-zh-TW,Namibia,97
2011,cn,zh-zh-TW,Niger,606
2011,cn,zh-zh-TW,Nigeria,1490
2011,cn,zh-zh-TW,Rwanda,89
2011,cn,zh-zh-TW,Sudan,2690
2011,cn,zh-zh-TW,Senegal,113
2011,cn,zh-zh-TW,Sierra Leone,74
2011,cn,zh-zh-TW,Somalia,2090
2011,cn,zh-zh-TW,Chad,108
2011,cn,zh-zh-TW,Togo,10600
2011,cn,zh-zh-TW,Tanzania,566
2011,cn,zh-zh-TW,Uganda,151
2011,cn,zh-zh-TW,South Africa,7220
2011,cn,zh-zh-TW,Democratic Republic of the Congo,56
2011,cn,zh-zh-TW,Zambia,122
2011,cn,zh-zh-TW,Zimbabwe,509
2011,cn,zh-zh-TW,Afghanistan,6610
2011,cn,zh-zh-TW,Bangladesh,762
2011,cn,zh-zh-TW,Bhutan,14800
2011,cn,zh-zh-TW,India,17700
2011,cn,zh-zh-TW,Sri Lanka,1020
2011,cn,zh-zh-TW,Nepal,975
2011,cn,zh-zh-TW,Pakistan,6130
2011,cn,zh-zh-TW,Canada,16000
2011,cn,zh-zh-TW,United States,803000
2011,cn,zh-zh-TW,United Arab Emirates,3040
2011,cn,zh-zh-TW,Algeria,1510
2011,cn,zh-zh-TW,Egypt,7780
2011,cn,zh-zh-TW,Iran,8150
2011,cn,zh-zh-TW,Iraq,6520
2011,cn,zh-zh-TW,Israel,5660
2011,cn,zh-zh-TW,Jordan,3220
2011,cn,zh-zh-TW,Kuwait,1690
2011,cn,zh-zh-TW,Lebanon,1680
2011,cn,zh-zh-TW,Libya,15600
2011,cn,zh-zh-TW,Morocco,925
2011,cn,zh-zh-TW,Oman,1820
2011,cn,zh-zh-TW,Qatar,4640
2011,cn,zh-zh-TW,Saudi Arabia,2690
2011,cn,zh-zh-TW,Syria,4050
2011,cn,zh-zh-TW,Tunisia,2700
2011,cn,zh-zh-TW,West Bank,114
2011,cn,zh-zh-TW,Yemen,2430
2011,cn,zh-zh-TW,Argentina,6400
2011,cn,zh-zh-TW,Bolivia,597
2011,cn,zh-zh-TW,Brazil,17500
2011,cn,zh-zh-TW,Chile,2620
2011,cn,zh-zh-TW,Colombia,3500
2011,cn,zh-zh-TW,Costa Rica,862
2011,cn,zh-zh-TW,Cuba,2060
2011,cn,zh-zh-TW,Dominican Republic,54
2011,cn,zh-zh-TW,Ecuador,578
2011,cn,zh-zh-TW,Guatemala,110
2011,cn,zh-zh-TW,Honduras,666
2011,cn,zh-zh-TW,Haiti,924
2011,cn,zh-zh-TW,Jamaica,877
2011,cn,zh-zh-TW,Mexico,5520
2011,cn,zh-zh-TW,Nicaragua,81
2011,cn,zh-zh-TW,Panama,742
2011,cn,zh-zh-TW,Peru,1480
2011,cn,zh-zh-TW,Puerto Rico,108
2011,cn,zh-zh-TW,Paraguay,560
2011,cn,zh-zh-TW,El Salvador,98
2011,cn,zh-zh-TW,Uruguay,1190
2011,cn,zh-zh-TW,Venezuela,1690
2011,cn,zh-zh-TW,Albania,103
2011,cn,zh-zh-TW,Armenia,110
2011,cn,zh-zh-TW,Austria,3070
2011,cn,zh-zh-TW,Azerbaijan,128
2011,cn,zh-zh-TW,Belgium,4730
2011,cn,zh-zh-TW,Bulgaria,1100
2011,cn,zh-zh-TW,Bosnia and Herzegovina,505
2011,cn,zh-zh-TW,Belarus,1630
2011,cn,zh-zh-TW,Switzerland,8780
2011,cn,zh-zh-TW,Czech Republic,63
2011,cn,zh-zh-TW,Germany,39000
2011,cn,zh-zh-TW,Denmark,4430
2011,cn,zh-zh-TW,Spain,19400
2011,cn,zh-zh-TW,Estonia,132
2011,cn,zh-zh-TW,Finland,2640
2011,cn,zh-zh-TW,France,39600
2011,cn,zh-zh-TW,United Kingdom,72400
2011,cn,zh-zh-TW,Georgia,523
2011,cn,zh-zh-TW,Greece,11600
2011,cn,zh-zh-TW,Greenland,83
2011,cn,zh-zh-TW,Croatia,1510
2011,cn,zh-zh-TW,Hungary,2090
2011,cn,zh-zh-TW,Ireland,4790
2011,cn,zh-zh-TW,Italy,25500
2011,cn,zh-zh-TW,Kazakhstan,2880
2011,cn,zh-zh-TW,Kyrgyzstan,874
2011,cn,zh-zh-TW,Lithuania,867
2011,cn,zh-zh-TW,Macedonia,95
2011,cn,zh-zh-TW,Netherlands,9230
2011,cn,zh-zh-TW,Norway,3210
2011,cn,zh-zh-TW,Poland,3440
2011,cn,zh-zh-TW,Portugal,7130
2011,cn,zh-zh-TW,Romania,1650
2011,cn,zh-zh-TW,Russia,31500
2011,cn,zh-zh-TW,Serbia,2550
2011,cn,zh-zh-TW,Slovakia,887
2011,cn,zh-zh-TW,Slovenia,887
2011,cn,zh-zh-TW,Sweden,6180
2011,cn,zh-zh-TW,Tajikistan,638
2011,cn,zh-zh-TW,Turkmenistan,123
2011,cn,zh-zh-TW,Turkey,5960
2011,cn,zh-zh-TW,Ukraine,3210
2011,cn,zh-zh-TW,Uzbekistan,1720
2011,cn,zh-zh-TW,Australia,20200
2011,cn,zh-zh-TW,China,1460000
2011,cn,zh-zh-TW,Hong Kong,285000
2011,cn,zh-zh-TW,Indonesia,3610
2011,cn,zh-zh-TW,Japan,409000
2011,cn,zh-zh-TW,Cambodia,2520
2011,cn,zh-zh-TW,South Korea,41200
2011,cn,zh-zh-TW,Laos,2610
2011,cn,zh-zh-TW,Macau,9590
2011,cn,zh-zh-TW,Myanmar,3570
2011,cn,zh-zh-TW,Mongolia,4300
2011,cn,zh-zh-TW,Malaysia,9220
2011,cn,zh-zh-TW,New Zealand,6400
2011,cn,zh-zh-TW,Philippines,7490
2011,cn,zh-zh-TW,Papua New Guinea,80
2011,cn,zh-zh-TW,North Korea,9890
2011,cn,zh-zh-TW,Singapore,18800
2011,cn,zh-zh-TW,Thailand,13100
2011,cn,zh-zh-TW,Vietnam,7620
2011,cn,zh-zh-TW,Taiwan,206000
2011,cn,zh-zh-TW,French Guiana,31
2011,cn,zh-zh-TW,South Sudan,745
2011,us,en,Angola,42100
2011,us,en,Burundi,4990
2011,us,en,Benin,6010
2011,us,en,Burkina Faso,12500
2011,us,en,Botswana,6620
2011,us,en,Central African Republic,1790
2011,us,en,Cote d'Ivoire,24050
2011,us,en,Cameroon,8200
2011,us,en,Republic of the Congo,3035
2011,us,en,Eritrea,3670
2011,us,en,Ethiopia,8830
2011,us,en,Gabon,11700
2011,us,en,Ghana,27100
2011,us,en,Guinea,17900
2011,us,en,Gambia,2690
2011,us,en,Guinea-Bissau,1570
2011,us,en,Kenya,36200
2011,us,en,Liberia,10400
2011,us,en,Lesotho,1780
2011,us,en,Madagascar,10600
2011,us,en,Mali,62100
2011,us,en,Mozambique,7270
2011,us,en,Mauritania,4620
2011,us,en,Mauritius,3550
2011,us,en,Malawi,4700
2011,us,en,Namibia,7820
2011,us,en,Niger,21000
2011,us,en,Nigeria,61200
2011,us,en,Rwanda,9570
2011,us,en,Sudan,28800
2011,us,en,Senegal,14300
2011,us,en,Sierra Leone,5990
2011,us,en,Somalia,32200
2011,us,en,Chad,24400
2011,us,en,Togo,9820
2011,us,en,Tanzania,10200
2011,us,en,Uganda,16600
2011,us,en,South Africa,186000
2011,us,en,Democratic Republic of the Congo,2333
2011,us,en,Zambia,6070
2011,us,en,Zimbabwe,22100
2011,us,en,Afghanistan,205000
2011,us,en,Bangladesh,25100
2011,us,en,Bhutan,2020
2011,us,en,India,640000
2011,us,en,Sri Lanka,33000
2011,us,en,Nepal,10500
2011,us,en,Pakistan,225000
2011,us,en,Canada,401000
2011,us,en,United States,5765425
2011,us,en,United Arab Emirates,23500
2011,us,en,Algeria,16500
2011,us,en,Egypt,137000
2011,us,en,Iran,137000
2011,us,en,Iraq,92300
2011,us,en,Israel,261000
2011,us,en,Jordan,89400
2011,us,en,Kuwait,22400
2011,us,en,Lebanon,19800
2011,us,en,Libya,332000
2011,us,en,Morocco,8990
2011,us,en,Oman,20600
2011,us,en,Qatar,73300
