date_period,orig_country,orig_lang,dest_country,num_results
2010,cn,zh-zh-TW,Ethiopia,1080
2010,cn,zh-zh-TW,Gabon,125
2010,cn,zh-zh-TW,Ghana,2300
2010,cn,zh-zh-TW,Guinea,1020
2010,cn,zh-zh-TW,Gambia,42
2010,cn,zh-zh-TW,Guinea-Bissau,63
2010,cn,zh-zh-TW,Kenya,1940
2010,cn,zh-zh-TW,Liberia,594
2010,cn,zh-zh-TW,Lesotho,71
2010,cn,zh-zh-TW,Madagascar,232
2010,cn,zh-zh-TW,Mali,2320
2010,cn,zh-zh-TW,Mozambique,534
2010,cn,zh-zh-TW,Mauritania,111
2010,cn,zh-zh-TW,Mauritius,215
2010,cn,zh-zh-TW,Malawi,167
2010,cn,zh-zh-TW,Namibia,153
2010,cn,zh-zh-TW,Niger,202
2010,cn,zh-zh-TW,Nigeria,3260
2010,cn,zh-zh-TW,Rwanda,140
2010,cn,zh-zh-TW,Sudan,2260
2010,cn,zh-zh-TW,Senegal,261
2010,cn,zh-zh-TW,Sierra Leone,154
2010,cn,zh-zh-TW,Somalia,2380
2010,cn,zh-zh-TW,Chad,130
2010,cn,zh-zh-TW,Togo,11400
2010,cn,zh-zh-TW,Tanzania,745
2010,cn,zh-zh-TW,Uganda,646
2010,cn,zh-zh-TW,South Africa,22000
2010,cn,zh-zh-TW,Democratic Republic of the Congo,69
2010,cn,zh-zh-TW,Zambia,246
2010,cn,zh-zh-TW,Zimbabwe,765
2010,cn,zh-zh-TW,Afghanistan,9760
2010,cn,zh-zh-TW,Bangladesh,1410
2010,cn,zh-zh-TW,Bhutan,15800
2010,cn,zh-zh-TW,India,24300
2010,cn,zh-zh-TW,Sri Lanka,1340
2010,cn,zh-zh-TW,Nepal,1460
2010,cn,zh-zh-TW,Pakistan,8410
2010,cn,zh-zh-TW,Canada,20500
2010,cn,zh-zh-TW,United States,839000
2010,cn,zh-zh-TW,United Arab Emirates,3060
2010,cn,zh-zh-TW,Algeria,1560
2010,cn,zh-zh-TW,Egypt,4380
2010,cn,zh-zh-TW,Iran,10600
2010,cn,zh-zh-TW,Iraq,6420
2010,cn,zh-zh-TW,Israel,7620
2010,cn,zh-zh-TW,Jordan,2260
2010,cn,zh-zh-TW,Kuwait,1420
2010,cn,zh-zh-TW,Lebanon,1810
2010,cn,zh-zh-TW,Libya,934
2010,cn,zh-zh-TW,Morocco,930
2010,cn,zh-zh-TW,Oman,1130
2010,cn,zh-zh-TW,Qatar,2830
2010,cn,zh-zh-TW,Saudi Arabia,2210
2010,cn,zh-zh-TW,Syria,1970
2010,cn,zh-zh-TW,Tunisia,574
2010,cn,zh-zh-TW,West Bank,727
2010,cn,zh-zh-TW,Yemen,1700
2010,cn,zh-zh-TW,Argentina,11200
2010,cn,zh-zh-TW,Bolivia,781
2010,cn,zh-zh-TW,Brazil,20700
2010,cn,zh-zh-TW,Chile,5830
2010,cn,zh-zh-TW,Colombia,4130
2010,cn,zh-zh-TW,Costa Rica,668
2010,cn,zh-zh-TW,Cuba,2330
2010,cn,zh-zh-TW,Dominican Republic,115
2010,cn,zh-zh-TW,Ecuador,850
2010,cn,zh-zh-TW,Guatemala,214
2010,cn,zh-zh-TW,Honduras,1010
2010,cn,zh-zh-TW,Haiti,5790
2010,cn,zh-zh-TW,Jamaica,806
2010,cn,zh-zh-TW,Mexico,11500
2010,cn,zh-zh-TW,Nicaragua,138
2010,cn,zh-zh-TW,Panama,1350
2010,cn,zh-zh-TW,Peru,1940
2010,cn,zh-zh-TW,Puerto Rico,691
2010,cn,zh-zh-TW,Paraguay,1990
2010,cn,zh-zh-TW,El Salvador,164
2010,cn,zh-zh-TW,Uruguay,3320
2010,cn,zh-zh-TW,Venezuela,2200
2010,cn,zh-zh-TW,Albania,168
2010,cn,zh-zh-TW,Armenia,218
2010,cn,zh-zh-TW,Austria,3650
2010,cn,zh-zh-TW,Azerbaijan,267
2010,cn,zh-zh-TW,Belgium,5440
2010,cn,zh-zh-TW,Bulgaria,1490
2010,cn,zh-zh-TW,Bosnia and Herzegovina,509
2010,cn,zh-zh-TW,Belarus,1720
2010,cn,zh-zh-TW,Switzerland,12400
2010,cn,zh-zh-TW,Czech Republic,114
2010,cn,zh-zh-TW,Germany,46600
2010,cn,zh-zh-TW,Denmark,6020
2010,cn,zh-zh-TW,Spain,24800
2010,cn,zh-zh-TW,Estonia,784
2010,cn,zh-zh-TW,Finland,3230
2010,cn,zh-zh-TW,France,41100
2010,cn,zh-zh-TW,United Kingdom,195000
2010,cn,zh-zh-TW,Georgia,875
2010,cn,zh-zh-TW,Greece,13000
2010,cn,zh-zh-TW,Greenland,140
2010,cn,zh-zh-TW,Croatia,1760
2010,cn,zh-zh-TW,Hungary,2580
2010,cn,zh-zh-TW,Ireland,5650
2010,cn,zh-zh-TW,Italy,23700
2010,cn,zh-zh-TW,Kazakhstan,4050
2010,cn,zh-zh-TW,Kyrgyzstan,2660
2010,cn,zh-zh-TW,Lithuania,1140
2010,cn,zh-zh-TW,Macedonia,194
2010,cn,zh-zh-TW,Netherlands,14100
2010,cn,zh-zh-TW,Norway,3610
2010,cn,zh-zh-TW,Poland,5480
2010,cn,zh-zh-TW,Portugal,8830
2010,cn,zh-zh-TW,Romania,1930
2010,cn,zh-zh-TW,Russia,36300
2010,cn,zh-zh-TW,Serbia,3050
2010,cn,zh-zh-TW,Slovakia,1740
2010,cn,zh-zh-TW,Slovenia,1380
2010,cn,zh-zh-TW,Sweden,7990
2010,cn,zh-zh-TW,Tajikistan,983
2010,cn,zh-zh-TW,Turkmenistan,586
2010,cn,zh-zh-TW,Turkey,7000
2010,cn,zh-zh-TW,Ukraine,3550
2010,cn,zh-zh-TW,Uzbekistan,2200
2010,cn,zh-zh-TW,Australia,24500
2010,cn,zh-zh-TW,China,1760000
2010,cn,zh-zh-TW,Hong Kong,322000
2010,cn,zh-zh-TW,Indonesia,4350
2010,cn,zh-zh-TW,Japan,311000
2010,cn,zh-zh-TW,Cambodia,2930
2010,cn,zh-zh-TW,South Korea,52700
2010,cn,zh-zh-TW,Laos,2330
2010,cn,zh-zh-TW,Macau,11200
2010,cn,zh-zh-TW,Myanmar,3910
2010,cn,zh-zh-TW,Mongolia,5970
2010,cn,zh-zh-TW,Malaysia,10600
2010,cn,zh-zh-TW,New Zealand,6520
2010,cn,zh-zh-TW,Philippines,8040
2010,cn,zh-zh-TW,Papua New Guinea,190
2010,cn,zh-zh-TW,North Korea,16800
2010,cn,zh-zh-TW,Singapore,22200
2010,cn,zh-zh-TW,Thailand,15800
2010,cn,zh-zh-TW,Vietnam,10300
2010,cn,zh-zh-TW,Taiwan,259000
2010,cn,zh-zh-TW,French Guiana,37
2010,cn,zh-zh-TW,South Sudan,168
2010,us,en,Angola,51900
2010,us,en,Burundi,6500
2010,us,en,Benin,5470
2010,us,en,Burkina Faso,21900
2010,us,en,Botswana,5080
2010,us,en,Central African Republic,1790
2010,us,en,Cote d'Ivoire,25400
2010,us,en,Cameroon,11200
2010,us,en,Republic of the Congo,3485
2010,us,en,Eritrea,2750
2010,us,en,Ethiopia,5760
2010,us,en,Gabon,10500
2010,us,en,Ghana,57800
2010,us,en,Guinea,14800
2010,us,en,Gambia,2760
2010,us,en,Guinea-Bissau,1690
2010,us,en,Kenya,26700
2010,us,en,Liberia,7640
2010,us,en,Lesotho,1860
2010,us,en,Madagascar,9940
2010,us,en,Mali,55000
2010,us,en,Mozambique,8360
2010,us,en,Mauritania,5490
2010,us,en,Mauritius,3230
2010,us,en,Malawi,8510
2010,us,en,Namibia,6020
2010,us,en,Niger,16800
2010,us,en,Nigeria,96800
2010,us,en,Rwanda,11800
2010,us,en,Sudan,20200
2010,us,en,Senegal,14100
2010,us,en,Sierra Leone,6570
2010,us,en,Somalia,22300
2010,us,en,Chad,29300
2010,us,en,Togo,17800
2010,us,en,Tanzania,10700
2010,us,en,Uganda,17500
2010,us,en,South Africa,334000
2010,us,en,Democratic Republic of the Congo,2590
2010,us,en,Zambia,6770
2010,us,en,Zimbabwe,20100
2010,us,en,Afghanistan,460000
2010,us,en,Bangladesh,23500
2010,us,en,Bhutan,2280
2010,us,en,India,658000
2010,us,en,Sri Lanka,28900
2010,us,en,Nepal,13000
2010,us,en,Pakistan,318000
2010,us,en,Canada,419000
2010,us,en,United States,5844500
2010,us,en,United Arab Emirates,20600
2010,us,en,Algeria,17400
2010,us,en,Egypt,30700
2010,us,en,Iran,184000
2010,us,en,Iraq,107000
2010,us,en,Israel,326000
2010,us,en,Jordan,74400
2010,us,en,Kuwait,16300
2010,us,en,Lebanon,23800
2010,us,en,Libya,11200
2010,us,en,Morocco,6160
2010,us,en,Oman,10700
2010,us,en,Qatar,46000
2010,us,en,Saudi Arabia,24300
2010,us,en,Syria,21800
2010,us,en,Tunisia,6400
2010,us,en,West Bank,43900
2010,us,en,Yemen,25200
2010,us,en,Argentina,745000
2010,us,en,Bolivia,103000
2010,us,en,Brazil,91200
2010,us,en,Chile,381000
2010,us,en,Colombia,265000
2010,us,en,Costa Rica,65500
2010,us,en,Cuba,119000
2010,us,en,Dominican Republic,8070
2010,us,en,Ecuador,123000
2010,us,en,Guatemala,51100
2010,us,en,Honduras,101000
2010,us,en,Haiti,118000
2010,us,en,Jamaica,20900
2010,us,en,Mexico,406000
2010,us,en,Nicaragua,45400
2010,us,en,Panama,31700
2010,us,en,Peru,58300
2010,us,en,Puerto Rico,43900
2010,us,en,Paraguay,119000
2010,us,en,El Salvador,117000
2010,us,en,Uruguay,132000
2010,us,en,Venezuela,333000
2010,us,en,Albania,6790
2010,us,en,Armenia,13200
2010,us,en,Austria,57400
2010,us,en,Azerbaijan,10500
2010,us,en,Belgium,21800
2010,us,en,Bulgaria,38100
2010,us,en,Bosnia and Herzegovina,1540
2010,us,en,Belarus,17700
2010,us,en,Switzerland,36100
2010,us,en,Czech Republic,12100
2010,us,en,Germany,401000
2010,us,en,Denmark,21900
2010,us,en,Spain,147000
2010,us,en,Estonia,12200
2010,us,en,Finland,19800
2010,us,en,France,1110000
2010,us,en,United Kingdom,1385250
2010,us,en,Georgia,71200
2010,us,en,Greece,118000
2010,us,en,Greenland,2100
2010,us,en,Croatia,9740
2010,us,en,Hungary,13900
2010,us,en,Ireland,154000
2010,us,en,Italy,101000
2010,us,en,Kazakhstan,20000
2010,us,en,Kyrgyzstan,7760
2010,us,en,Lithuania,6330
2010,us,en,Macedonia,4940
2010,us,en,Netherlands,34100
2010,us,en,Norway,20500
2010,us,en,Poland,22800
2010,us,en,Portugal,433000
2010,us,en,Romania,65700
2010,us,en,Russia,308000
2010,us,en,Serbia,46500
2010,us,en,Slovakia,14300
