language	country	num_results	lang_gdp	lang_pop	country_gdp	country_pop	distance
ru	GB	21200	15434.3521458	169970806.32	36089.595	63047162.0	5671.00069872
ru	GE	20700	15434.3521458	169970806.32	5491.091	4570934.0	4262.24481999
ru	GR	4520	15434.3521458	169970806.32	26293.949	10767827.0	5701.5680094
ru	HR	2880	15434.3521458	169970806.32	18191.682	4480043.0	5518.51312376
ru	HU	3460	15434.3521458	169970806.32	19591.395	9958453.0	5134.91793555
ru	IE	1760	15434.3521458	169970806.32	39638.6	4722028.0	5920.37536393
ru	IT	11800	15434.3521458	169970806.32	30464.429	61261254.0	5854.44414259
ru	KZ	17300	15434.3521458	169970806.32	13001.396	17522010.0	2444.91336996
ru	KG	1640	15434.3521458	169970806.32	2372.405	5496737.0	2722.02339131
ru	LT	3110	15434.3521458	169970806.32	18856.187	3525761.0	4251.54288738
ru	MK	1230	15434.3521458	169970806.32	10366.766	2082370.0	5458.64408931
ru	NL	3130	15434.3521458	169970806.32	42183.002	16730632.0	5378.57295691
ru	NO	3210	15434.3521458	169970806.32	53470.697	4707270.0	4462.95100197
ru	PL	7730	15434.3521458	169970806.32	20334.191	38415284.0	4740.32551202
ru	PT	756	15434.3521458	169970806.32	23361.25	10781459.0	7166.36964357
ru	RO	3750	15434.3521458	169970806.32	12476.463	21848504.0	4953.25901026
ru	RU	216000	15434.3521458	169970806.32	16736.048	138082178.0	9.49651002884e-06
ru	RS	3660	15434.3521458	169970806.32	10641.991	7276604.0	5329.68307301
ru	SK	2130	15434.3521458	169970806.32	23303.874	5483088.0	5026.25112645
ru	SI	1270	15434.3521458	169970806.32	28641.568	1996617.0	5444.66119024
ru	SE	4630	15434.3521458	169970806.32	40393.561	9103788.0	4256.63361377
ru	TJ	3970	15434.3521458	169970806.32	2066.589	7768385.0	3088.36030487
ru	TM	2230	15434.3521458	169970806.32	7846.351	5054828.0	3534.81318667
ru	TR	10800	15434.3521458	169970806.32	14517.446	79749461.0	4986.10603933
