date_period,orig_country,orig_lang,dest_country,num_results
2009,ru,ru,Angola,1470
2009,ru,ru,Burundi,113
2009,ru,ru,Benin,96
2009,ru,ru,Burkina Faso,103
2009,ru,ru,Botswana,161
2009,ru,ru,Central African Republic,11
2009,ru,ru,Cote d'Ivoire,131
2009,ru,ru,Cameroon,606
2009,ru,ru,Republic of the Congo,352
2009,ru,ru,Eritrea,111
2009,ru,ru,Ethiopia,1080
2009,ru,ru,Gabon,112
2009,ru,ru,Ghana,865
2009,ru,ru,Guinea,178
2009,ru,ru,Gambia,46
2009,ru,ru,Guinea-Bissau,28
2009,ru,ru,Kenya,2830
2009,ru,ru,Liberia,614
2009,ru,ru,Lesotho,43
2009,ru,ru,Madagascar,633
2009,ru,ru,Mali,166
2009,ru,ru,Mozambique,116
2009,ru,ru,Mauritania,118
2009,ru,ru,Mauritius,132
2009,ru,ru,Malawi,142
2009,ru,ru,Namibia,181
2009,ru,ru,Niger,738
2009,ru,ru,Nigeria,3490
2009,ru,ru,Rwanda,155
2009,ru,ru,Sudan,1800
2009,ru,ru,Senegal,558
2009,ru,ru,Sierra Leone,618
2009,ru,ru,Somalia,4650
2009,ru,ru,Chad,754
2009,ru,ru,Tanzania,659
2009,ru,ru,Uganda,759
2009,ru,ru,South Africa,3120
2009,ru,ru,Democratic Republic of the Congo,133
2009,ru,ru,Zambia,98
2009,ru,ru,Zimbabwe,1130
2009,ru,ru,Afghanistan,21200
2009,ru,ru,Bangladesh,1160
2009,ru,ru,Bhutan,129
2009,ru,ru,India,11800
2009,ru,ru,Sri Lanka,1190
2009,ru,ru,Nepal,666
2009,ru,ru,Pakistan,6470
2009,ru,ru,Canada,11200
2009,ru,ru,United States,105495
2009,ru,ru,United Arab Emirates,4115
2009,ru,ru,Algeria,2900
2009,ru,ru,Egypt,4430
2009,ru,ru,Iran,24700
2009,ru,ru,Iraq,11100
2009,ru,ru,Israel,15800
2009,ru,ru,Jordan,1520
2009,ru,ru,Kuwait,1950
2009,ru,ru,Lebanon,2780
2009,ru,ru,Libya,1200
2009,ru,ru,Morocco,1470
